"","Year","date","thermo.depth","n2","sch_stab","temp_surface","temp_9m","temp_5m","mean_fDOM","mean_Chla","DOsat_surface","DOsat_5m","DOsat_9m","temp_4m","temp_1.6m","o2_kg_d","daily_CH4","mean_CO2_0.1","mean_CH4_0.1","mean_CO2_9","mean_CH4_9","PAR_umolm2s_Average","Rain_Total_mm","WindSpeed_Average_m_s"
"1091",2024,2024-02-09,0.838439957283916,0.00016673950298711,0.689494733919201,5.56814151798561,4.97740945323741,5.18459771942446,18.1148201438849,34.8159712230216,106.22309352518,100.844758776978,96.4635237410072,5.21882857553957,5.36755409352518,NA,NA,NA,NA,NA,NA,153.757917361111,0,1.54385763888889
"1092",2024,2024-02-10,2.25926246836226,0.00014164185262075,1.00939206858487,6.30393413475177,5.04061382269504,5.27514523404255,17.5211347517731,30.9144680851064,107.890141843972,99.023370070922,96.2689239007092,5.40028270212766,5.97621692553192,NA,NA,NA,NA,NA,NA,81.9109680555556,0.00229305555555556,1.56558333333333
"1093",2024,2024-02-11,2.06131092497269,0.00030258359277455,2.2783662062645,7.01992197142857,5.08962327857143,5.23872170714286,17.4707857142857,29.3530714285714,109.185214285714,95.5300365,92.871118,5.39599228571429,6.60224741785714,NA,NA,NA,NA,NA,NA,73.7650083333333,0.00846666666666667,1.16404722222222
"1094",2024,2024-02-12,1.30683479509798,0.00042041605722471,2.72855842741443,7.75167068571429,5.1165901,5.29730800714286,17.4240714285714,29.6395,109.786928571429,94.6470388571429,89.500933,5.43606097857143,6.86255244642857,NA,NA,NA,NA,NA,NA,46.1653645833333,0.000705555555555556,1.20195
"1095",2024,2024-02-13,4.55220322491085,0.00026500989187974,1.89825626007381,7.3771843984375,5.14714290625,5.8594107421875,17.6184375,27.7423437421875,109.172734375,96.53180140625,85.956055625,6.1732954921875,7.02601598828125,NA,NA,35.0742,0.11085,77.8796,0.033,336.807615227456,0.0149930555555556,2.96346319444444
"1096",2024,2024-02-14,6.12462334054067,0.00021392376931366,1.26219799682463,6.87001637588653,5.19207728368794,6.44487924822695,17.7808510638298,27.7820567375887,105.460070921986,98.8257329787234,82.5485829787234,6.50256421985816,6.75697236170213,NA,NA,NA,NA,NA,NA,233.727040079844,0,1.75607013888889
"1097",2024,2024-02-15,6.09877291698754,0.00018213328700756,0.872751422637725,6.73230098571429,5.23318996428571,6.39051152857143,18.004,28.3930714285714,105.420214285714,97.8645172142857,79.2226012142857,6.45753492142857,6.60243728571429,NA,NA,NA,NA,NA,NA,300.047374371981,0,1.85346944444444
"1098",2024,2024-02-16,5.8550733046568,0.00015544709504686,0.847714980556314,6.66601027659574,5.37939676595745,6.35583420567376,17.7856028368794,26.6257446808511,105.461418439716,98.8011092198582,77.8477366666667,6.41450324822695,6.54641073049645,NA,NA,NA,NA,NA,NA,193.508100454981,0,1.13780694444444
"1099",2024,2024-02-17,1.3760473577455,0.00020542894565372,0.996440463951787,6.64692910869565,6.01423313043478,6.36222087681159,17.8004347826087,24.1680434782609,105.157971014493,98.7617453623188,95.0451802898551,6.40058168115942,6.53189422101449,NA,-0.0445,NA,NA,NA,NA,345.287189544753,0,2.46258125
"1100",2024,2024-02-19,0.712975837772716,0.00044173341326549,1.64237764060459,6.35707602142857,5.69752405,5.72767385,17.7815714285714,23.9036428571429,103.032285714286,98.5198413571429,98.923482,5.70875474285714,5.98765434642857,NA,-0.0198,NA,NA,NA,NA,354.093725281029,0,2.10079652777778
"1101",2024,2024-02-20,0.55,0.00027848129833098,0.657734473469802,6.22483055,5.68383738571429,5.70893281428571,17.2552857142857,23.9337142857143,104.405214285714,99.9762607142857,100.070483928571,5.74098434285714,6.03654601071429,NA,-0.039,NA,NA,NA,NA,330.272476903652,0,1.54475347222222
"1102",2024,2024-02-21,0.55,0.00027092543326649,0.716648811339757,6.04177825714286,5.69974529285714,5.73776032142857,17.2825,26.1104285714286,104.481071428571,100.324359928571,100.482274071429,5.72415456428571,5.84223076785714,NA,NA,NA,NA,NA,NA,357.164289089209,0,1.26245486111111
"1103",2024,2024-02-22,0.55,0.00023233408543201,0.977348966302078,6.2478175971223,5.77353185611511,5.83796238848921,17.3497122302158,24.9004316546763,105.52,101.439815107914,101.588978417266,5.87506562589928,6.07922466546763,NA,NA,NA,NA,NA,NA,234.556575884305,0,1.62589166666667
"1104",2024,2024-02-23,3.79030618360143,0.00020784278308486,1.71807218197195,6.86955494285714,5.86096244285714,5.99182990714286,16.9555714285714,23.8926428571429,106.380142857143,101.1643,101.686893571429,6.27879321428571,6.72506104642857,NA,NA,NA,NA,NA,NA,127.695761443237,0.000352777777777778,1.33143472222222
"1105",2024,2024-02-24,2.38032777849767,0.00026328967355835,1.29864277255953,6.99401842857143,5.96066491428571,6.08495147857143,17.2970714285714,25.8017142857143,106.131785714286,102.033149285714,102.767427857143,6.28555136428571,6.84460951785714,NA,NA,NA,NA,NA,NA,131.80877458664,0.000176388888888889,1.58478125
"1106",2024,2024-02-25,0.55,0.00043478727567217,0.986986739702278,6.49381073571429,6.10216751428571,6.21605346428571,16.8449285714286,25.8273571428571,104.213214285714,100.671745,101.463841714286,6.20325307857143,6.30627856071429,NA,-0.0567,NA,NA,NA,NA,373.440986829502,0,2.192425
"1107",2024,2024-02-26,0.816019154347098,0.00037930257255666,1.41315722990346,6.62911173571429,5.98613182142857,6.10563997142857,17.1604285714286,24.2367857142857,104.245142857143,100.290651428571,99.6177629285714,6.16031093571429,6.39156509285714,NA,NA,NA,NA,NA,NA,223.604422844828,0.000176388888888889,1.56284305555556
"1108",2024,2024-02-27,1.61486826344612,0.00023661596712557,1.18032372136169,7.15934491489362,6.06055494326241,6.0916500070922,16.61,24.4808510638298,104.921205673759,100.025536382979,99.9932479432624,6.13810925531915,6.79478078368794,NA,NA,45.31945,0.0781,73.8716,0.0525,53.0186923611111,0.00194027777777778,1.47327916666667
"1109",2024,2024-02-28,2.50682307199903,0.00024684454306364,1.4647076437102,7.28504148571429,6.12482599285714,6.17513289285714,16.6179285714286,27.3156428571429,103.160142857143,99.3831826428572,99.8246708571429,6.2566619,6.84854683928571,NA,NA,NA,NA,NA,NA,69.1224694444444,0.00776111111111111,2.34111875
"1110",2024,2024-02-29,2.53548370633721,0.00031709510716084,1.82215095901773,7.43275318571429,6.27054477857143,6.80179715714286,16.4965714285714,23.3164285714286,102.766428571429,98.0756482142857,101.044682857143,6.88093885714286,7.219794875,NA,-0.0572,NA,NA,NA,NA,386.227927528709,0,2.29723333333333
"1111",2024,2024-03-02,0.819163970712053,0.0006194339981952,3.37798767790852,7.33556540425532,6.49732969503546,6.61549089361702,16.411914893617,21.4633333333333,102.610496453901,98.2296488652482,98.109105248227,6.72135660992908,7.07458243262411,NA,NA,NA,NA,NA,NA,376.214029679952,0.00582083333333333,1.13228680555556
"1112",2024,2024-03-03,1.15167195149235,0.00058602688048512,3.04704046646019,8.71120622463768,6.61153197826087,6.63352721014493,16.368768115942,23.4475362318841,104.589202898551,98.8758061594203,99.240422173913,6.64698456521739,7.68176491666667,NA,NA,NA,NA,NA,NA,158.208705918803,0,0.491711111111111
"1113",2024,2024-03-04,1.41325396293305,0.00093340923837493,4.32081475974952,8.90041586428571,6.64606318571429,6.68722240714286,16.5715,20.4443571428571,107.226,98.3959319285714,98.4421949285714,6.74412638571429,8.04665777142857,NA,NA,NA,NA,NA,NA,282.892540467172,0,0.739267361111111
"1114",2024,2024-03-05,0.830300711232864,0.00149209224280875,6.65332761501772,10.3381928165138,6.68543260550459,6.70333158715596,16.7187155963303,24.7614678899083,110.482844036697,97.9602313761468,98.2465987155963,6.72933791743119,8.3252897293578,NA,NA,42.11795,0.0161,84.44225,0.01155,362.839476792556,0,1.33943541666667
"1115",2024,2024-03-06,1.10282836171223,0.00189103578619723,9.58227073696527,11.1813120979021,6.71608368531469,6.73648239160839,16.5551748251748,21.803986013986,113.705034965035,97.0283863636364,96.9367172027972,6.80220441258741,9.25874053496504,NA,NA,NA,NA,NA,NA,105.520386111111,0.0015875,1.07446319444444
"1116",2024,2024-03-07,1.44859767849838,0.00232995081923432,13.1836125533165,12.2302306293706,6.75504004195804,6.76291873426573,16.3786013986014,17.3725174825175,112.38979020979,96.7689246853147,96.6739246853147,6.83914886713287,10.0389608916084,NA,NA,NA,NA,NA,NA,327.80361,0.00335138888888889,1.22216944444444
"1117",2024,2024-03-08,1.81840337297386,0.00160443172905576,11.3125206747195,12.0188872727273,6.79258487412587,6.81256381118881,16.5934265734266,21.2778321678322,111.264755244755,96.4565125874126,96.5579792307692,6.92124432867133,10.0572339230769,NA,NA,NA,NA,NA,NA,195.972156570513,0,1.16965
"1118",2024,2024-03-09,2.32075014727577,0.00179923363953935,10.6979410787646,11.1368875352113,6.82858435211268,6.83453278873239,16.2172535211268,19.8081690140845,109.180845070423,96.2190852112676,96.2963891549296,6.87278895070423,10.3678723978873,NA,NA,NA,NA,NA,NA,94.3886761574074,0.0114652777777778,1.815375
"1119",2024,2024-03-10,2.4331864770119,0.00115109241564734,8.03338622473145,10.6017503496504,6.85666655244755,6.86460673426573,16.4074125874126,20.7747552447552,107.542447552448,96.0540951048951,95.7681883216783,6.93918891608392,9.96117402797203,NA,NA,NA,NA,NA,NA,361.400957738095,0.000529166666666667,2.37647916666667
"1120",2024,2024-03-11,3.00917137514695,0.00077418793362937,5.07223997141857,9.71273507692308,6.90901645454545,7.37042583216783,16.358951048951,18.2616783216783,103.224125874126,93.9228331468532,96.4565711888112,8.25200148251748,9.38714760489511,NA,NA,NA,NA,NA,NA,421.203406757479,0,2.85299097222222
"1121",2024,2024-03-12,2.84139558762352,0.00080024285178835,5.15455103405689,9.62493795804196,7.05769208391608,7.77365206993007,16.293986013986,17.8056643286713,101.788321678322,92.3914061538461,97.866923986014,8.34160324475524,9.06274076223776,NA,0.0127,NA,NA,NA,NA,421.392578858025,0,2.92884236111111
"1122",2024,2024-03-13,2.46697474617147,0.00107594717052744,6.38314626345733,10.148017,7.17957972027972,7.65284145454545,16.1376223776224,17.0672727272727,103.301608391608,90.9055222377622,97.3901968531468,8.19800581118881,9.50226038461538,NA,NA,NA,NA,NA,NA,409.571250372024,0,2.33917291666667
"1123",2024,2024-03-14,1.60925921725624,0.00138401249984016,8.86106819104686,10.8265683916084,7.28504914685315,7.70908281818182,16.0454545454545,17.4145454545455,106.052237762238,90.8930991608392,96.8210823076923,8.22542285314685,10.0069428776224,NA,NA,NA,NA,NA,NA,408.406029992667,0,2.11643611111111
