"","datetime","site_id","depth","observation","variable"
"60","2020-05-04 00:00:00","fcre",NA,-0.000196291666666667,"ch4flux_umolm2s_mean"
"61","2020-05-05 00:00:00","fcre",NA,2.75962,"co2flux_umolm2s_mean"
"62","2020-05-05 00:00:00","fcre",NA,-0.000131888888888889,"ch4flux_umolm2s_mean"
"63","2020-05-06 00:00:00","fcre",NA,2.46954316666667,"co2flux_umolm2s_mean"
"64","2020-05-06 00:00:00","fcre",NA,0.000982071428571429,"ch4flux_umolm2s_mean"
"65","2020-05-07 00:00:00","fcre",NA,1.19142388,"co2flux_umolm2s_mean"
"66","2020-05-07 00:00:00","fcre",NA,0.00200642857142857,"ch4flux_umolm2s_mean"
"67","2020-05-08 00:00:00","fcre",NA,2.88849142857143,"co2flux_umolm2s_mean"
"68","2020-05-08 00:00:00","fcre",NA,0.0004145,"ch4flux_umolm2s_mean"
"69","2020-05-09 00:00:00","fcre",NA,0.696907,"co2flux_umolm2s_mean"
"70","2020-05-09 00:00:00","fcre",NA,0.00118033333333333,"ch4flux_umolm2s_mean"
"71","2020-05-10 00:00:00","fcre",NA,0.916674428571429,"co2flux_umolm2s_mean"
"72","2020-05-10 00:00:00","fcre",NA,0.00132323529411765,"ch4flux_umolm2s_mean"
"73","2020-05-11 00:00:00","fcre",NA,0.114191142857143,"co2flux_umolm2s_mean"
"74","2020-05-11 00:00:00","fcre",NA,0.0019885,"ch4flux_umolm2s_mean"
"75","2020-05-12 00:00:00","fcre",NA,0.500358263157895,"co2flux_umolm2s_mean"
"76","2020-05-12 00:00:00","fcre",NA,-0.000753296666666667,"ch4flux_umolm2s_mean"
"77","2020-05-13 00:00:00","fcre",NA,0.973230933333333,"co2flux_umolm2s_mean"
"78","2020-05-13 00:00:00","fcre",NA,0.000359535,"ch4flux_umolm2s_mean"
"79","2020-05-14 00:00:00","fcre",NA,2.40226966666667,"co2flux_umolm2s_mean"
"80","2020-05-14 00:00:00","fcre",NA,-0.00213610555555556,"ch4flux_umolm2s_mean"
"81","2020-05-15 00:00:00","fcre",NA,0.4872695,"co2flux_umolm2s_mean"
"82","2020-05-15 00:00:00","fcre",NA,0.0195,"ch4flux_umolm2s_mean"
"83","2020-05-16 00:00:00","fcre",NA,6.61348509090909,"co2flux_umolm2s_mean"
"84","2020-05-16 00:00:00","fcre",NA,0.000938511111111111,"ch4flux_umolm2s_mean"
"85","2020-05-17 00:00:00","fcre",NA,0.4409824,"co2flux_umolm2s_mean"
"86","2020-05-17 00:00:00","fcre",NA,-0.00246521428571429,"ch4flux_umolm2s_mean"
"87","2020-05-18 00:00:00","fcre",NA,0.686406,"co2flux_umolm2s_mean"
"88","2020-05-18 00:00:00","fcre",NA,-0.004467,"ch4flux_umolm2s_mean"
"89","2020-05-19 00:00:00","fcre",NA,-2.44612666666667,"co2flux_umolm2s_mean"
"90","2020-05-19 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"91","2020-05-22 00:00:00","fcre",NA,-1.07576,"co2flux_umolm2s_mean"
"92","2020-05-22 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"93","2020-05-23 00:00:00","fcre",NA,7.03346008333333,"co2flux_umolm2s_mean"
"94","2020-05-23 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"95","2020-05-24 00:00:00","fcre",NA,2.08968942857143,"co2flux_umolm2s_mean"
"96","2020-05-24 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"97","2020-05-25 00:00:00","fcre",NA,10.3088,"co2flux_umolm2s_mean"
"98","2020-05-25 00:00:00","fcre",NA,-0.00696,"ch4flux_umolm2s_mean"
"99","2020-05-26 00:00:00","fcre",NA,2.80747777777778,"co2flux_umolm2s_mean"
"100","2020-05-26 00:00:00","fcre",NA,0.004188,"ch4flux_umolm2s_mean"
"101","2020-05-27 00:00:00","fcre",NA,3.798534,"co2flux_umolm2s_mean"
"102","2020-05-27 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"103","2020-05-28 00:00:00","fcre",NA,0.112697,"co2flux_umolm2s_mean"
"104","2020-05-28 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"105","2020-05-29 00:00:00","fcre",NA,16.9693,"co2flux_umolm2s_mean"
"106","2020-05-29 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"107","2020-05-30 00:00:00","fcre",NA,5.54599488235294,"co2flux_umolm2s_mean"
"108","2020-05-30 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"109","2020-05-31 00:00:00","fcre",NA,3.425058875,"co2flux_umolm2s_mean"
"110","2020-05-31 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"111","2020-06-01 00:00:00","fcre",NA,3.08589992857143,"co2flux_umolm2s_mean"
"112","2020-06-01 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"113","2020-06-02 00:00:00","fcre",NA,4.67195525,"co2flux_umolm2s_mean"
"114","2020-06-02 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"115","2020-06-03 00:00:00","fcre",NA,-1.0098325,"co2flux_umolm2s_mean"
"116","2020-06-03 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"117","2020-06-04 00:00:00","fcre",NA,28.2421,"co2flux_umolm2s_mean"
"118","2020-06-04 00:00:00","fcre",NA,0.00343,"ch4flux_umolm2s_mean"
"119","2020-06-05 00:00:00","fcre",NA,3.07660844444444,"co2flux_umolm2s_mean"
"120","2020-06-05 00:00:00","fcre",NA,-0.0130273333333333,"ch4flux_umolm2s_mean"
"121","2020-06-06 00:00:00","fcre",NA,3.99674352173913,"co2flux_umolm2s_mean"
"122","2020-06-06 00:00:00","fcre",NA,0.00407259090909091,"ch4flux_umolm2s_mean"
"123","2020-06-07 00:00:00","fcre",NA,6.86376955,"co2flux_umolm2s_mean"
"124","2020-06-07 00:00:00","fcre",NA,0.000436818181818182,"ch4flux_umolm2s_mean"
"125","2020-06-08 00:00:00","fcre",NA,2.36415616666667,"co2flux_umolm2s_mean"
"126","2020-06-08 00:00:00","fcre",NA,-0.01277,"ch4flux_umolm2s_mean"
"127","2020-06-09 00:00:00","fcre",NA,3.6110885,"co2flux_umolm2s_mean"
"128","2020-06-09 00:00:00","fcre",NA,-0.0202466725,"ch4flux_umolm2s_mean"
"129","2020-06-11 00:00:00","fcre",NA,4.53949416666667,"co2flux_umolm2s_mean"
"130","2020-06-11 00:00:00","fcre",NA,0.00215461111111111,"ch4flux_umolm2s_mean"
